"Hours since thread went live","Shingeki no Kyojin: The Final Season - Episode 72 discussion"
42.083333333333336,16994
42.166666666666664,16988
42.25,16996
42.333333333333336,16990
42.416666666666664,16999
42.5,17000
42.583333333333336,17000
42.666666666666664,16997
42.75,16995
42.833333333333336,17005
42.916666666666664,16999
43,17005
43.083333333333336,17012
43.166666666666664,16999
43.25,17001
43.333333333333336,17009
43.416666666666664,17005
43.5,17013
43.583333333333336,17012
43.666666666666664,17014
43.75,17017
43.833333333333336,17016
43.916666666666664,17011
44,17016
44.083333333333336,17021
44.166666666666664,17017
44.25,17024
44.333333333333336,17015
44.416666666666664,17020
44.5,17016
44.583333333333336,17017
44.666666666666664,17028
44.75,17031
44.833333333333336,17022
44.916666666666664,17033
45,17037
45.083333333333336,17032
45.166666666666664,17032
45.25,17030
45.333333333333336,17037
45.416666666666664,17030
45.5,17034
45.583333333333336,17034
45.666666666666664,17035
45.75,17044
45.833333333333336,17037
45.916666666666664,17044
46,17044
46.083333333333336,17045
46.166666666666664,17047
46.25,17053
46.333333333333336,17049
46.416666666666664,17048
46.5,17049
46.583333333333336,17056
46.666666666666664,17057
46.75,17057
46.833333333333336,17055
46.916666666666664,17065
47,17071
47.083333333333336,17063
47.166666666666664,17067
47.25,17071
47.333333333333336,17068
47.416666666666664,17074
47.5,17073
47.583333333333336,17069
47.666666666666664,17068
47.75,17072
47.833333333333336,17077
47.916666666666664,17071
